year,tag,countryName,population,gdp,rgoUnemploymentRate,factoryUnemploymentRate,rgoWorkforce,factoryWorkforce,continent,gdpPerCapita,totalPercentageOfUnemployed
2007,GAM,Gambia,952556,6361292000,1.2726825,-5.571935,195414,20011,Africa,6678,0.7
2007,IRE,Ireland,3828904,84870404000,0.46709546,-2.7983613,692792,188932,Europe,22166,-0.2
2008,ANG,Angola,14096976,1.07E+11,6.9010243,-1.1117425,2798005,348462,Africa,7567,6
2009,IRQ,Iraq,18924392,3.29E+11,41.256336,-2.525259,3217930,1087334,Asia,17362,30.2
2009,NGE,Nigeria,98518528,5.15E+11,19.336437,16.410475,20352385,2735570,Africa,5227,19
2009,ROC,Rep of the Congo,3045472,9053830000,18.073784,57.53357,591896,60403,Africa,2973,21.7
2010,SOM,Somalia,13609092,6941681000,0,86.56728,2915044,190773,Africa,510,5.3
2011,KEN,Kenya,37176460,1.46E+11,16.628077,-3.5903904,7483313,1161155,Africa,3936,13.9
2011,NOR,Norway,3947836,2.66E+11,0.008106059,-0.2784802,629159,285119,Europe,67356,-0.1
2011,RSA,Republic of South Africa,61779992,1.65E+12,19.70498,-1.1550348,10819944,3346306,Africa,26728,14.8
2012,COM,Comoros,621704,609343240,0.5543697,82.66729,127893,6381,Africa,980,4.5
2012,GIB,Gibraltar,28348,218360230,0.63103926,0,5071,1558,Europe,7703,0.5
2013,BRZ,Brazil,165490960,2.16E+12,4.6489496,0.9394773,32527434,5618656,South America,13063,4.1
2013,BUL,Bulgaria,11707644,98872504000,17.035997,-1.6728722,1708500,894091,Europe,8445,10.6
2013,DOM,Dominican Republic,9521916,74639075000,11.971196,-1.8956797,1538543,621624,North America,7839,8
2013,ENG,United Kingdom,57337412,2.51E+12,2.808271,-1.3396806,8749512,4383433,Europe,43793,1.4
2013,EST,Estonia,1648064,7600607000,0.6653184,-1.7504762,261078,114426,Europe,4612,-0.1
2014,GHA,Ghana,20260652,1.76E+11,15.365085,47.67785,4005100,380057,Africa,8708,18.2
2014,NGE,Nigeria,103439052,4.40E+11,21.339277,27.76475,21087065,3074474,Africa,4258,22.1
2014,TON,Tonga,98316,73545490,0.71992564,0.9720535,21530,823,Oceania,748,0.7
2015,BRU,Brunei,335604,5815201600,5.4243994,0,62182,12516,Asia,17328,4.5
2015,IOM,Isle of Man,78476,1136531500,0.009433962,-0.027464982,10600,7282,Europe,14483,0
2016,KMT,Republic of China,0,0,0,0,0,0,Asia,0,0
2016,NCY,Northern Cyprus,263268,6203972600,0,22.99587,52043,7023,Asia,23565,2.7
2016,PRG,Paraguay,4031912,22559935000,32.620747,-1.7541286,574573,327228,South America,5595,20.1
2016,SEN,Senegalia,8056656,14490607000,1.6227593,100,1649536,123947,Africa,1799,8.5
2016,ZAM,Zambia,31366900,69496405000,0.19242053,14.451784,6231144,768009,Africa,2216,1.8
2017,JAK,Jammu and Kashmir,11877696,3.03E+11,26.449955,28.950443,2068306,390298,Asia,25533,26.8
2017,SER,Serbia,8048680,1.20E+11,9.593873,-2.7711115,1444547,390854,Europe,14957,7
2017,SYE,South Yemen,3186964,8867646000,12.019495,36.586525,599343,92832,Asia,2782,15.3
2018,ALA,Aland,24564,2679528400,0.04780115,0.20661156,4184,1452,Europe,109084,0.1
2018,MCA,Macau,420600,34923154000,0,0,75877,20610,Asia,83032,0
2018,MIC,Micronesia,109488,182193710,0.47760952,-0.055005502,24497,1818,Oceania,1664,0.5
2019,GHA,Ghana,21631540,2.41E+11,18.330006,38.398373,4254281,390303,Africa,11128,20
2019,SWE,Sweden,8391196,5.04E+11,0.053214528,-0.44920993,888855,1025801,Europe,60061,-0.2
2020,GAM,Gambia,1088292,3249873000,6.6161485,-5.337796,206525,28982,Africa,2986,5.1
2021,BUR,Burma,88630836,9.83E+11,8.109162,1.4054279,16401757,3923360,Asia,11096,6.8
2022,GAG,Gagauzia,219700,676246070,7.67095,-0.39132735,30974,18910,Europe,3078,4.6
2022,LIT,Lithuania,3955344,42784170000,9.594862,-0.79961157,490179,420204,Europe,10817,4.8
2023,BAR,Barbados,242892,5126445000,0,0,51990,2993,North America,21106,0
2023,PPN,Papua New Guinea,4304608,18990009000,5.5223927,89.33856,928746,13516,Oceania,4412,6.7
2023,USA,United States of America,300454264,1.31E+13,12.293074,0.6081561,45954057,22309568,North America,43625,8.5
2024,COI,Cook Islands,16036,46467525,0.9920635,23.684212,2016,1482,Oceania,2898,10.6
2024,RSA,Republic of South Africa,83165068,2.76E+12,14.174168,0.24041104,12918480,6184408,Africa,33159,9.7
2024,RUS,Russia  ,169224060,2.50E+12,5.628643,-1.9074996,29053293,8932112,Europe,14797,3.8
2024,SAA,Saudi Arabia,24903836,1.75E+11,15.482567,-1.8979262,4145385,1326237,Asia,7033,11.3
2025,LUA,Luang Prabang,2454888,3853818000,7.5808554,27.420824,531378,8778,Asia,1570,7.9
2025,THI,Thailand,69929596,8.00E+11,7.8994327,22.559599,12232904,3757784,Asia,11439,11.4
2026,ROM,Romania,24971140,5.52E+11,8.772783,-2.0620852,3951118,1688873,Europe,22098,5.5
2027,ISR,Israel ,13140728,4.75E+11,11.172046,-0.65150183,1623042,1112967,Asia,36131,6.4
2027,SRL,Sri Lanka,29588564,6.32E+11,26.011843,-1.9023154,5201619,1652092,Asia,21360,19.3
2028,KEN,Kenya,51759608,6.17E+11,23.771955,-1.3459705,8579042,3342644,Africa,11927,16.8
2028,VED,Venda,0,0,0,0,0,0,Africa,0,0
2029,ARM,Armenia,3603876,17491078000,27.159803,15.652752,352370,463139,Europe,4853,20.7
2029,CAR,Central African Republic,8025224,68621960000,3.4720845,-2.9288855,1509439,304860,Africa,8551,2.4
2029,IRE,Ireland,3916540,1.01E+11,0.84855306,-0.9361784,590299,320879,Europe,25814,0.2
2029,KYR,Kyrgyzstan,5073124,73025030000,5.548793,27.787542,879002,216212,Asia,14394,9.9
2029,PAU,Palau,12168,84324830,0,0,2531,0,Oceania,6930,0
2029,PNM,Panama,3066872,39441278000,1.9523618,-2.0999622,507283,205718,North America,12860,0.8
1999,TRK,Transkei,0,0,0,0,0,0,Africa,0,0
1999,WSA,Western Sahara,25524,0,7.967166,0,6213,5,Africa,0,8
2000,SWA,Swaziland,886740,934451900,0.6432794,23.078096,195405,6556,Africa,1054,1.3
2000,TUR,Ottoman Empire,58228936,4.79E+11,2.0539494,-3.7343848,10987320,1958502,Asia,8228,1.2
2001,VIR,Virgin Islands,17604,43438630,0.06133088,0,3261,724,North America,2468,0.1
2003,BUF,Burkina Faso,11721684,26490247000,2.165687,-11.82784,2536008,119168,Africa,2260,1.6
2003,TRD,Transnistria,536000,1970397800,0.12808402,-5.5695257,110084,10737,Europe,3676,-0.4
2003,UGA,Uganda,25378732,88831020000,5.8272524,-20.490572,5648271,149825,Africa,3500,5.1
2004,AFG,Afghanistan,12124820,18297447000,5.2139406,41.446857,2628089,118284,Asia,1509,6.8
2005,MLD,Maldives,231276,844471500,9.798795,-9.510787,48955,3291,Asia,3651,8.6
2005,PAL,Palestine,0,0,0,0,0,0,Asia,0,0
2005,VIR,Virgin Islands,17556,123731390,0,0,2970,1044,North America,7048,0
2007,SUD,Sudan,23109140,54159735000,0.62120205,3.9221637,4577255,609740,Africa,2344,1
2007,USA,United States of America,275195992,9.38E+12,9.294809,-2.327955,47401270,14761110,North America,34075,6.5
2008,NMI,Northern Mariana Islands,63048,4766605400,0.088676065,0,11277,3745,Oceania,75603,0.1
2008,THI,Thailand,62916236,4.88E+11,6.0778127,-3.9700801,12019143,2325142,Asia,7762,4.5
2009,AST,Australia,16557964,2.19E+11,0.5108364,-0.6539127,2598875,1167587,Oceania,13197,0.1
2009,GAG,Gagauzia,214964,487220000,5.905728,-1.6943521,36490,12040,Europe,2267,4
2009,VNZ,Venezuela,21120072,3.45E+11,4.44741,-0.019640641,3049393,1695464,South America,16352,2.8
2010,COS,Costa Rica,3092212,19056778000,0,-2.5133166,547627,151314,North America,6163,-0.5
2010,TUN,Tunis,11782040,1.44E+11,5.634588,-1.9854062,2123332,578874,Africa,12203,4
2011,GRD,Grenada,99220,223915200,0.5994242,-0.6319115,21187,1899,North America,2257,0.5
2012,SKO,South Korea,39875404,8.83E+11,1.361374,27.089628,6910959,2019485,Asia,22141,7.2
2013,ISI,Islamic State,0,0,0,0,0,0,Asia,0,0
2014,BRZ,Brazil,165856080,2.26E+12,4.4926076,1.3315493,32468358,5762836,South America,13611,4
2014,FIN,Finland,5012900,1.48E+11,0.41099963,3.57163,719952,372351,Europe,29489,1.5
2015,AST,Australia,16621064,2.64E+11,1.3434607,-0.843493,2465275,1331250,Oceania,15867,0.6
2015,AUS,Austria,8050888,3.52E+11,3.1156554,-1.2009943,1160430,661785,Europe,43664,1.5
2015,ROC,Rep of the Congo,3342796,21319766000,22.1884,44.888474,623195,79174,Africa,6378,24.8
2016,BLZ,Belize,179524,1065941100,0,-17.01031,38310,1746,North America,5938,-0.7
2016,NOR,Norway,3872392,2.84E+11,0,-0.14555435,587798,311911,Europe,73386,0
2017,UZB,Uzbekistan,35550232,1.65E+11,0,21.252728,7157057,784337,Asia,4641,2.1
2018,BUF,Burkina Faso,16810356,41177118000,1.1596518,-12.26605,3608066,181770,Africa,2450,0.6
2019,IRQ,Iraq,17427644,3.52E+11,18.56182,-1.5396614,2314396,1648999,Asia,20186,10.2
2019,LEB,Lebanon,5128648,1.91E+11,12.843901,-2.4910278,800559,250218,Asia,37247,9.2
2019,PNM,Panama,3040708,70455050000,1.0480082,-2.1922963,519557,186015,North America,23171,0.2
2019,PRG,Paraguay,3791068,17167308000,0.51226604,-2.1708314,501302,348484,South America,4528,-0.6
2019,TAR,Tatarstan,0,0,0,0,0,0,Asia,0,0
2020,RUT,Ruthenia,0,0,0,0,0,0,Europe,0,0
2020,SML,Somaliland,5489976,23382541000,0,97.20903,1148312,50126,Africa,4259,4.1
2021,CMR,Cameroon,15484540,43172930000,0,-0.5920038,3076212,423477,Africa,2788,-0.1
2021,NIU,Niue,44700,312980080,0,18.613607,9141,779,Oceania,7002,1.5
2021,NOR,Norway,3799492,3.65E+11,0,-0.05856275,544210,341514,Europe,96187,0
2021,PNM,Panama,3045420,43034454000,0.8143061,-2.1884046,516759,190367,North America,14131,0
2021,UNT,UN Trust Territory,4441868,36471542000,1.8423975,-2.3244166,871636,131775,None,8211,1.3
2022,BOL,Bolivia,8895132,66128210000,12.576342,17.131289,1417479,621833,Sout America,7434,14
2023,ERI,Eritrea,4222980,11708485000,52.209194,-0.9743344,541487,356859,Africa,2773,31.1
2023,PNM,Panama,3042612,71948895000,0.6366257,-2.1672463,512389,194348,North America,23647,-0.2
2024,DEN,Denmark,4913448,1.45E+11,0.001484842,-0.2936666,538778,598638,Europe,29483,-0.2
2024,MON,Montenegro,648384,1937253800,0.68816733,-1.4869202,100121,43311,Europe,2988,0
2026,IDO,Indonesia,229686580,2.51E+12,7.1699357,-0.32205948,44445667,7832715,Asia,10925,6.1
2027,HON,Honduras,4943128,65737500000,4.0090485,-1.8771123,745339,394116,South America,13299,2
2027,JAP,Japan,123536128,4.62E+12,0.043269373,-0.9826109,15791770,12457424,Asia,37403,-0.4
2027,RUS,Russia  ,156785588,2.57E+12,5.632924,-1.6531303,26369874,8816365,Europe,16382,3.8
1999,USA,United States of America,261676472,6.27E+12,7.406227,-3.2303517,47893711,10997781,North America,23978,5.4
2000,GUY,Guyana,780804,2676476100,0.79027104,54.348213,170954,5669,South America,3428,2.5
2000,NKO,North Korea,21247144,3.34E+11,0.28421208,-24.176167,3523777,847926,Asia,15702,-4.5
2003,KEN,Kenya,30519420,1.51E+11,12.340705,-5.595345,6531993,594101,Africa,4934,10.8
2003,UNT,UN Trust Territory,0,0,0,0,0,0,None,0,0
2004,GRE,Greece,10380684,2.06E+11,0.06679173,-2.6642675,1823579,502427,Europe,19892,-0.5
2006,BIF,Biafra,28311816,2.38E+11,1.4754988,-0.7698108,5397971,950883,Africa,8410,1.2
2007,ETH,Ethiopia,57004692,75646570000,1.6880177,-1.997653,12359230,645107,Africa,1327,1.5
2008,ENG,United Kingdom,57967560,2.29E+12,3.6978889,-1.7713358,9517701,3728316,Europe,39540,2.2
2008,LUA,Luang Prabang,2241748,2441844000,7.0576878,-101.550385,505293,2322,Asia,1089,6.6
2008,PAK,Pakistan,158990704,2.23E+12,30.14479,-0.34847966,29967945,6194910,Asia,14046,24.9
2009,BOT,Botswana,1333292,18939955000,12.663357,-6.31223,265522,37562,Africa,14205,10.3
2009,SKO,South Korea,40188128,5.61E+11,38.802017,50.038548,7038064,1972865,Asia,13957,41.3
2010,MSU,Mosul,0,0,0,0,0,0,Asia,0,0
2011,ARG,Argentina,35088872,6.11E+11,8.742198,-2.5510857,6022993,1822675,South America,17412,6.1
2011,ARM,Armenia,3640028,24426263000,58.076244,5.0348887,371534,452443,Europe,6710,28.9
2011,PAU,Palau,12588,38226846,0,-1350,2697,10,Oceania,3037,-5
2013,CNG,Congo Free State,54884200,2.21E+11,13.107573,-1.7444817,11366636,758850,Africa,4026,12.2
2013,SWA,Swaziland,870592,1114442700,1.4050659,68.30023,192660,3877,Africa,1280,2.7
2014,LAT,Latvia,2869284,73811237000,1.5048423,-1.4764307,463105,196081,Europe,25725,0.6
2014,SPA,Spain,46488632,1.23E+12,9.838002,-1.8870771,7680299,2889389,Europe,26501,6.6
2014,TRD,Transnistria,500864,1123975900,23.296148,-4.361914,99055,12036,Europe,2244,20.3
2015,BHU,Bhutan,811340,4934156800,0,-8.731025,168933,10079,Asia,6081,-0.5
2015,BNG,Bangladesh,158211576,7.91E+11,14.251932,-2.6168528,29456784,7268273,Asia,5003,11
2015,MLI,Mali,9988124,21546727000,15.573472,99.20557,1998668,247976,Africa,2157,24.8
2016,GUA,Guatemala,9680600,69169385000,2.1854925,5.204048,1870059,363640,North America,7145,2.7
2016,HON,Honduras,4889232,43550708000,5.2293143,-2.1752074,816455,305672,South America,8907,3.2
2016,MSY,Malaysia,18269688,4.30E+11,4.068074,-2.2020903,2938663,1089919,Asia,23550,2.4
2017,AZB,Azerbaijan,18612220,1.31E+11,9.398849,14.087391,3364944,739555,Asia,7065,10.2
2017,DJI,Djibouti,694176,8198658.4,18.457886,88.693306,117890,19997,Africa,12,28.7
2017,MEX,Mexico,92685276,1.57E+12,4.8380003,-2.5146704,16394915,4916509,North America,16982,3.1
2017,SMO,American Samoa,40364,192109630,0.33413985,12.074304,8679,323,North America,4759,0.7
2018,ALG,Algeria,37810404,3.15E+11,0.19065937,0.3474764,7229123,1172166,Africa,8336,0.2
2019,GAZ,Gaza,642808,6387981400,98.62441,25.247776,22027,80415,Asia,9938,41
2020,GEO,Georgia,6347528,98388336000,10.034999,-0.5293304,785152,658379,Asia,15500,5.2
2020,JAK,Jammu and Kashmir,12487436,2.46E+11,29.2667,27.765736,2150666,421199,Asia,19717,29.1
2020,SYR,Syria,16747988,1.65E+11,13.418071,33.868736,3148955,369069,Asia,9860,15.6
2021,GUA,Guatemala,10278852,83048566000,3.7928455,-3.987133,1961298,413154,North America,8080,2.4
2022,PPN,Papua New Guinea,4293616,18535017000,5.9027543,48.50073,927567,13740,Oceania,4317,6.5
2023,GUI,Guinea,16530396,5427473000,6.9160438,28.369907,3478029,193811,Africa,328,8
2024,ELS,El Salvador,4752312,72870940000,0,-6.682401,950299,79657,North America,15334,-0.5
2024,HAI,Haiti,7202812,1.60E+11,0,-1.3834363,1012461,602413,North America,22262,-0.5
2024,MSY,Malaysia,18322240,4.46E+11,3.6773567,-1.8128531,2769163,1279530,Asia,24359,2
2024,SNG,Singapore,2900428,59317993000,12.131064,-1.0609213,248214,324435,Asia,20451,4.6
2025,GRN,Greenland,46588,137667350,1.0361068,53.480404,6370,4669,North America,2955,23.2
2025,GUB,Guinea Bissau,1307496,7816658000,1.9146804,-4.4629636,251478,23639,Africa,5978,1.4
2025,POL,Poland,51667484,1.14E+12,6.8893065,-1.5964987,8216995,3350645,Europe,22095,4.4
2026,BUF,Burkina Faso,22059024,52328300000,0,-12.313823,4722725,242914,Africa,2372,-0.6
2026,FIN,Finland,4995324,2.39E+11,1.6986787,4.5588474,647621,455466,Europe,47885,2.9
2027,SAF,South Africa,0,0,0,0,0,0,Africa,0,0
2027,SUT,South Tyrol,978028,16586687000,1.4746773,-0.007073136,120840,84828,Europe,16959,0.9
2027,TAJ,Tajikistan,7141764,14025142000,0,-3.407007,1425538,187584,Asia,1964,-0.4
2028,UKR,Ukraine,44996852,4.75E+11,1.5123559,0.9032375,7855360,2167204,Europe,10559,1.4
2029,COI,Cook Islands,16036,174949130,1.8143009,34.025974,1874,1540,Oceania,10910,16.3
2029,KIR,Kiribati,80296,59733580,2.5100403,16.049381,17928,891,Oceania,744,3.1
2029,NAM,Namibia,1904728,94721360000,12.028638,42.140194,346681,64639,Africa,49730,16.7
2030,FAR,Faroe Islands,45288,398776720,0,-0.023191094,6498,4312,Europe,8805,0
2030,MOR,Morocco,42064684,1.90E+11,13.813716,-3.68482,7860477,1530604,Africa,4513,10.9
2030,NZL,New Zealand,10561424,74318490000,30.915564,-0.33115557,1535644,1024896,Oceania,7037,18.4
2030,VED,Venda,0,0,0,0,0,0,Africa,0,0
2000,GAZ,Gaza,0,0,0,0,0,0,Asia,0,0
2001,GUI,Guinea,7539680,20478409000,1.0026691,5.4876947,1619278,82931,Africa,2716,1.2
2002,MAL,Malta,370920,15327087000,5.5423193,-2.700818,60859,21512,Europe,41322,3.4
2002,NCA,New Caledonia,182904,752581830,20.194326,-0.57430005,39521,1393,Oceania,4115,19.5
2002,SAA,Saudi Arabia,19050972,98278050000,8.436888,-3.718378,3556596,658755,Asia,5159,6.5
2002,UGA,Uganda,25025688,69702075000,4.3140454,-21.056978,5590043,146531,Africa,2785,3.7
2003,SRN,Sierra Leone,5027684,17477368000,3.1982892,-9.542595,1049655,75032,Africa,3476,2.4
2004,BAH,Bahamas,240936,4896860500,0.9903981,-5.1155744,46345,7917,North America,20324,0.1
2004,CMR,Cameroon,15485256,53329047000,0,-3.8875911,3140143,336095,Africa,3444,-0.4
2004,LAT,Latvia,2789580,52796200000,6.1102114,-2.2113185,502634,135937,Europe,18926,4.3
2005,LIB,Liberia,2640076,16263557000,14.600764,-10.288734,536424,56003,Africa,6160,12.2
2006,SUD,Sudan,23067972,49872540000,0.6037387,8.7853985,4575158,604412,Africa,2162,1.6
2007,FRA,France,60673156,1.48E+12,3.793468,-1.7808417,10718714,3030758,Europe,24354,2.6
2007,GHA,Ghana,18590176,1.43E+11,11.1724825,52.78607,3668218,391196,Africa,7693,15.2
2007,IDO,Indonesia,203275524,1.97E+12,5.6140943,-0.19193885,41587194,4863528,Asia,9675,5
2007,ITA,Italy,58683900,1.63E+12,0.60703146,-2.660992,10730416,2667802,Europe,27763,-0.1
2008,GAG,Gagauzia,214444,465260120,5.7568545,-1.8765345,36982,11404,Europe,2170,4
2011,CMR,Cameroon,18145908,55026624000,0,-3.8940604,3646305,433455,Africa,3032,-0.4
2011,LAT,Latvia,2844592,61374670000,1.8740207,-1.6551677,476142,177263,Europe,21576,0.9
2012,GUY,Guyana,820500,1790505600,14.508685,-11.115095,175295,5578,South America,2182,13.7
2012,KEN,Kenya,37991648,1.55E+11,17.509342,-3.4250894,7579125,1256814,Africa,4082,14.5
2012,MLD,Maldives,254104,176267550,4.4287095,-8.856383,53808,3760,Asia,694,3.5
2012,SOL,Solomon Islands,307596,80872170,1.7187431,80.964096,68073,2033,Oceania,263,4
2015,ANG,Angola,16420968,1.72E+11,7.6802506,-4.0707726,3122411,545351,Africa,10487,5.9
2015,BUL,Bulgaria,11776984,1.06E+11,15.870505,-0.80876935,1684061,937350,Europe,8959,9.9
2015,KIR,Kiribati,76412,121949720,0.017956546,36.394558,16707,882,Oceania,1596,1.8
2015,NET,Netherlands,16321252,2.84E+11,3.7561915,-1.4591438,2439146,1278421,Europe,17400,2
2016,BRU,Brunei,340456,6348274000,6.5915914,0,62959,12902,Asia,18646,5.5
2016,GAB,Gabon,772276,2805704900,7.1564765,98.661964,139510,26382,Africa,3633,21.8
2017,KOS,Kosovo,0,0,0,0,0,0,Europe,0,0
2018,POL,Poland,51027020,8.45E+11,8.485086,-2.0753362,8737837,2692383,Europe,16567,6
2019,PUR,Puerto Rico,0,0,0,0,0,0,North America,0,0
2019,SRK,Krajina,0,0,0,0,0,0,Europe,0,0
2020,KYR,Kyrgyzstan,4871820,30403058000,11.96654,48.28194,949790,100986,Asia,6241,15.5
2020,MAD,Madagascar,28377412,72467694000,0.17179309,60.949905,6327961,284724,Africa,2554,2.8
2020,MIN,Mindanao,0,0,0,0,0,0,Asia,0,0
2021,GAM,Gambia,1094244,9438615000,6.62293,-5.1318364,206540,29658,Africa,8626,5.1
2021,KUW,Kuwait,3213512,1.68E+11,51.064754,-1.6422106,424886,271098,Asia,52168,30.6
2021,LBY,Libya,6969948,20852806000,3.5332334,39.97376,1229299,213415,Africa,2992,8.9
2022,BEU,Bermuda,43864,554245850,0,0,6507,3768,North America,12636,0
2022,MLW,Malawi,20631980,47802966000,11.202038,55.309753,4370285,137737,Africa,2317,12.5
2022,TON,Tonga,99428,75523007,1.6110473,22.175732,21725,717,Oceania,760,2.3
2022,UGA,Uganda,42161156,4.43E+11,22.519766,-4.1860857,7299543,1597029,Africa,10501,17.7
2023,MLI,Mali,10229796,47206223000,16.237131,73.65217,2073673,168196,Africa,4615,20.5
2024,ISR,Israel ,12639280,3.99E+11,8.426785,-0.4256197,1581196,1018280,Asia,31605,5
2025,ABZ,Ambazonia,5302040,2707521800,0,96.137825,1144887,47279,Africa,511,3.8
2025,HKG,Hong Kong,5598488,5.14E+11,17.959862,0.5378871,131393,1168089,Asia,91847,2.3
2025,SOM,Somalia,11038736,0,70.238266,97.25807,2386860,130237,Africa,0,71.6
2026,JER,Jersey,151468,1442059400,0,0,16780,17870,North America,9521,0
2026,NOR,Norway,3729716,2.77E+11,0.021134483,-0.00134808,501550,370898,Europe,74263,0
2026,SWE,Sweden,8155100,4.29E+11,0.42691067,0.022100648,784239,1085941,Europe,52604,0.2
2027,SMO,American Samoa,40536,156101550,0.83830965,-1.2396694,8708,242,North America,3851,0.7
2028,KMT,Republic of China,0,0,0,0,0,0,Asia,0,0
2028,ROC,Rep of the Congo,4308268,55530383000,25.632233,-2.0823393,652054,257787,Africa,12889,17.8
2028,SYR,Syria,15151912,3.21E+11,10.130479,10.250124,2807123,385449,Asia,21157,10.1
2029,ARG,Argentina,36226060,1.28E+12,9.973051,2.423716,5416627,2641646,South America,35267,7.5
2030,RUT,Ruthenia,0,0,0,0,0,0,Europe,0,0
2000,GZA,Gazankulu,0,0,0,0,0,0,Africa,0,0
2000,IVC,Ivory Coast,14950460,92951770000,5.505075,-5.262302,3067515,332041,Africa,6217,4.4
2000,TON,Tonga,98640,68686150,1.3032904,-21.72524,21791,939,Oceania,696,0.3
2001,RUS,Russia  ,155199912,1.63E+12,2.811589,-4.2955475,30677317,4076663,Europe,10487,2
2002,BOS,Bosnia,1667904,33288390000,53.58587,-1.1829485,233737,145653,Europe,19958,32.6
2002,GRN,Greenland,51808,95285380,0,-0.37902716,8954,3166,North America,1839,-0.1
2003,BUR,Burma,56348268,2.82E+11,2.3090084,-4.606139,11501128,1367349,Asia,4996,1.6
2004,KYR,Kyrgyzstan,4845736,20693430000,3.3975277,12.983836,893326,221614,Asia,4270,5.3
2004,MLD,Maldives,226264,1013873100,7.794784,-8.948339,47891,3252,Asia,4481,6.7
2005,ISI,Islamic State,0,0,0,0,0,0,Asia,0,0
2005,SEN,Senegalia,7598692,3489697600,1.7084019,27.462069,1597048,116528,Africa,459,3.5
2006,CUB,Cuba,11093024,70908490000,0,42.583702,1895161,537694,North America,6392,9.4
2006,PRG,Paraguay,4098780,25859583000,8.042484,-1.6373591,714232,196536,South America,6309,5.9
2006,PUR,Puerto Rico,3739880,82927954000,2.7530818,36.74368,592427,193734,North America,22174,11.2
2006,SRN,Sierra Leone,5276824,18713763000,3.2499547,33.69343,1086169,79793,Africa,3546,5.3
2007,JAM,Jamaica,2240196,8634417000,1.3095015,-0.2628394,455135,52884,North America,3854,1.1
2009,GRE,Greece,10496008,2.65E+11,0.061773635,-2.401519,1753175,606158,Europe,25278,-0.5
2009,GRN,Greenland,51808,168153860,0.024263011,-0.050994392,8243,3922,North America,3246,0
2009,YUG,Yugoslavia,0,0,0,0,0,0,Europe,0,0
2010,ANG,Angola,14770316,1.03E+11,7.736161,-3.2642908,2900547,397146,Africa,6956,6.4
2010,LBY,Libya,5635296,23447360000,8.3260355,-2.5921004,1000332,157247,Africa,4161,6.8
2010,MOL,Moldavia,3353076,86066100000,0,-1.9185153,547338,196037,Europe,25668,-0.5
2012,PHI,Philippines,79517860,8.19E+11,5.5398183,-1.7772851,13486472,4759000,Asia,10303,3.6
2012,SAA,Saudi Arabia,22306644,1.57E+11,13.409895,-3.1711626,3966079,955454,Asia,7027,10.2
2013,NEP,Nepal,18470260,73614105000,14.226791,-2.578788,3449014,802470,Asia,3986,11
2013,NIG,Niger,10996624,33982898000,20.22179,10.165186,2257812,123195,Africa,3090,19.7
2014,DJI,Djibouti,672072,5245617.4,16.282026,86.3783,114826,20761,Africa,8,27
2014,SNG,Singapore,3065868,58514636000,27.269188,-1.4258691,308293,279128,Asia,19086,13.7
2015,QWA,QwaQwa,0,0,0,0,0,0,Africa,0,0
2017,GAG,Gagauzia,218380,640734770,6.955596,-0.8202159,32880,16581,Europe,2934,4.4
2017,NCY,Northern Cyprus,266448,11346793000,0,2.100955,52537,7330,Asia,42585,0.3
2017,SML,Somaliland,5269460,13901102000,0,97.324486,1107195,52289,Africa,2638,4.4
2018,MGL,Mongolia,2908204,37871030000,10.531557,-1.6831716,417697,175502,Asia,13022,6.9
2018,SRK,Krajina,0,0,0,0,0,0,Europe,0,0
2019,GAM,Gambia,1056744,7475106000,4.5327644,-5.1672163,202018,28197,Africa,7074,3.3
2019,ISI,Islamic State,0,0,0,0,0,0,Asia,0,0
2019,JAP,Japan,121753564,3.59E+12,0.004590266,-1.2452691,17166762,10613931,Asia,29524,-0.5
2020,SWE,Sweden,8355020,5.18E+11,0.08284709,-0.35510987,870278,1037707,Europe,61939,-0.2
2021,CHI,China,1880263920,2.10E+13,16.323492,30.613787,410044426,12783966,Asia,11180,16.7
2021,CUR,Curacao,1093516,52645620000,71.2099,-0.10690714,152153,107570,South America,48143,41.7
2021,SER,Serbia,8320712,1.62E+11,10.668607,-2.4844706,1446037,456073,Europe,19465,7.5
2022,BHU,Bhutan,847088,3613409800,0,-5.4292345,170172,17240,Asia,4266,-0.5
2022,GUI,Guinea,15927760,4767795000,7.156576,4.387228,3355124,185379,Africa,299,7.1
2022,ICL,Iceland,241104,3726632000,0.015904319,-1.146479,31438,21457,Europe,15457,-0.4
2023,BLO,Balochistan,3065412,22586896000,0,59.207504,623623,40505,Asia,7368,3.6
2024,RSR,Republica Srpska,1083808,23507043000,1.7661655,-0.4674078,143871,94992,Europe,21689,0.9
2026,BOL,Bolivia,9000996,71441540000,14.900219,12.552665,1438556,626130,Sout America,7937,14.2
2026,COI,Cook Islands,16036,43902117,1.9211324,49.08722,1978,1479,Oceania,2738,22.1
2026,FIJ,Fiji,724812,3448163600,0.05895458,72.07514,145875,14693,Oceania,4757,6.7
2026,MGL,Mongolia,3099656,58211070000,11.067488,-0.9840839,415171,225997,Asia,18780,6.8
2026,TKR,Turkestan,4303164,11972122000,0.8504443,-2.686421,712216,218283,Asia,2782,0.1
2027,GER,Germany,79905864,2.65E+12,3.2193,-0.8412941,10680178,7518417,Europe,33168,1.5
2027,GHA,Ghana,25073056,5.38E+11,19.38979,20.674606,4841239,466108,Africa,21473,19.5
